id_partida,ano_campeonato,Data,Mandante,Visitante,estado_mandante,estado_visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase,tipo_fase,is_mata_mata,is_classico_estadual,total_gols,saldo_gols_mandante,saldo_gols_visitante,pontos_mandante,pontos_visitante
19546,2020,2021-02-25,Atlético Mineiro,Palmeiras,MG,SP,2.0,0.0,V,D,NORMAL,R38,Pontos Corridos,False,False,2,2,-2,3,0
19547,2020,2021-02-25,Bahia,Santos,BA,SP,2.0,0.0,V,D,NORMAL,R38,Pontos Corridos,False,False,2,2,-2,3,0
19548,2020,2021-02-25,Internacional,Corinthians,RS,SP,0.0,0.0,E,E,NORMAL,R38,Pontos Corridos,False,False,0,0,0,1,1
19549,2020,2021-02-25,Red Bull Bragantino,Grêmio,SP,RS,1.0,0.0,V,D,NORMAL,R38,Pontos Corridos,False,False,1,1,-1,3,0
19550,2020,2021-02-25,Athletico Paranaense,Sport,PR,PE,2.0,0.0,V,D,NORMAL,R38,Pontos Corridos,False,False,2,2,-2,3,0
19551,2020,2021-02-25,Atlético Goianiense,Coritiba,GO,PR,3.0,1.0,V,D,NORMAL,R38,Pontos Corridos,False,False,4,2,-2,3,0
19552,2020,2021-02-25,Fluminense,Fortaleza,RJ,CE,2.0,0.0,V,D,NORMAL,R38,Pontos Corridos,False,False,2,2,-2,3,0
19553,2020,2021-02-25,Vasco,Goiás,RJ,GO,3.0,2.0,V,D,NORMAL,R38,Pontos Corridos,False,False,5,1,-1,3,0
19554,2021,2021-05-29,Cuiabá,Juventude,MT,RS,2.0,2.0,E,E,NORMAL,R1,Pontos Corridos,False,False,4,0,0,1,1
19555,2021,2021-05-29,Bahia,Santos,BA,SP,3.0,0.0,V,D,NORMAL,R1,Pontos Corridos,False,False,3,3,-3,3,0
19556,2021,2021-05-29,São Paulo,Fluminense,SP,RJ,0.0,0.0,E,E,NORMAL,R1,Pontos Corridos,False,False,0,0,0,1,1
19557,2021,2021-05-30,Atlético Mineiro,Fortaleza,MG,CE,1.0,2.0,D,V,NORMAL,R1,Pontos Corridos,False,False,3,-1,1,0,3
19558,2021,2021-05-30,Flamengo,Palmeiras,RJ,SP,1.0,0.0,V,D,NORMAL,R1,Pontos Corridos,False,False,1,1,-1,3,0
19559,2021,2021-05-30,Ceará,Grêmio,CE,RS,3.0,2.0,V,D,NORMAL,R1,Pontos Corridos,False,False,5,1,-1,3,0
19560,2021,2021-05-30,Corinthians,Atlético Goianiense,SP,GO,0.0,1.0,D,V,NORMAL,R1,Pontos Corridos,False,False,1,-1,1,0,3
19561,2021,2021-05-30,Athletico Paranaense,América Mineiro,PR,MG,1.0,0.0,V,D,NORMAL,R1,Pontos Corridos,False,False,1,1,-1,3,0
19562,2021,2021-05-30,Chapecoense,Red Bull Bragantino,SC,SP,0.0,3.0,D,V,NORMAL,R1,Pontos Corridos,False,False,3,-3,3,0,3
19563,2021,2021-05-30,Internacional,Sport,RS,PE,2.0,2.0,E,E,NORMAL,R1,Pontos Corridos,False,False,4,0,0,1,1
19564,2021,2021-06-05,Atlético Goianiense,São Paulo,GO,SP,2.0,0.0,V,D,NORMAL,R2,Pontos Corridos,False,False,2,2,-2,3,0
19565,2021,2021-06-05,Santos,Ceará,SP,CE,3.0,1.0,V,D,NORMAL,R2,Pontos Corridos,False,False,4,2,-2,3,0
19566,2021,2021-06-05,Red Bull Bragantino,Bahia,SP,BA,3.0,3.0,E,E,NORMAL,R2,Pontos Corridos,False,False,6,0,0,1,1
19567,2021,2021-06-06,Fluminense,Cuiabá,RJ,MT,1.0,0.0,V,D,NORMAL,R2,Pontos Corridos,False,False,1,1,-1,3,0
19568,2021,2021-06-06,América Mineiro,Corinthians,MG,SP,0.0,1.0,D,V,NORMAL,R2,Pontos Corridos,False,False,1,-1,1,0,3
19569,2021,2021-06-06,Fortaleza,Internacional,CE,RS,5.0,1.0,V,D,NORMAL,R2,Pontos Corridos,False,False,6,4,-4,3,0
19570,2021,2021-06-06,Palmeiras,Chapecoense,SP,SC,3.0,1.0,V,D,NORMAL,R2,Pontos Corridos,False,False,4,2,-2,3,0
19571,2021,2021-06-06,Juventude,Athletico Paranaense,RS,PR,0.0,3.0,D,V,NORMAL,R2,Pontos Corridos,False,False,3,-3,3,0,3
19572,2021,2021-06-06,Sport,Atlético Mineiro,PE,MG,0.0,1.0,D,V,NORMAL,R2,Pontos Corridos,False,False,1,-1,1,0,3
19573,2021,2021-06-12,Palmeiras,Corinthians,SP,SP,1.0,1.0,E,E,NORMAL,R3,Pontos Corridos,False,True,2,0,0,1,1
19574,2021,2021-06-12,Santos,Juventude,SP,RS,0.0,0.0,E,E,NORMAL,R3,Pontos Corridos,False,False,0,0,0,1,1
19575,2021,2021-06-13,Flamengo,América Mineiro,RJ,MG,2.0,0.0,V,D,NORMAL,R3,Pontos Corridos,False,False,2,2,-2,3,0
19576,2021,2021-06-13,Atlético Mineiro,São Paulo,MG,SP,1.0,0.0,V,D,NORMAL,R3,Pontos Corridos,False,False,1,1,-1,3,0
19577,2021,2021-06-13,Grêmio,Athletico Paranaense,RS,PR,0.0,1.0,D,V,NORMAL,R3,Pontos Corridos,False,False,1,-1,1,0,3
19578,2021,2021-06-13,Fortaleza,Sport,CE,PE,1.0,0.0,V,D,NORMAL,R3,Pontos Corridos,False,False,1,1,-1,3,0
19579,2021,2021-06-13,Bahia,Internacional,BA,RS,0.0,1.0,D,V,NORMAL,R3,Pontos Corridos,False,False,1,-1,1,0,3
19580,2021,2021-06-13,Red Bull Bragantino,Fluminense,SP,RJ,2.0,2.0,E,E,NORMAL,R3,Pontos Corridos,False,False,4,0,0,1,1
19581,2021,2021-06-13,Chapecoense,Ceará,SC,CE,0.0,0.0,E,E,NORMAL,R3,Pontos Corridos,False,False,0,0,0,1,1
19582,2021,2021-06-16,São Paulo,Chapecoense,SP,SC,1.0,1.0,E,E,NORMAL,R4,Pontos Corridos,False,False,2,0,0,1,1
19583,2021,2021-06-16,Internacional,Atlético Mineiro,RS,MG,0.0,1.0,D,V,NORMAL,R4,Pontos Corridos,False,False,1,-1,1,0,3
19584,2021,2021-06-16,Corinthians,Red Bull Bragantino,SP,SP,1.0,2.0,D,V,NORMAL,R4,Pontos Corridos,False,True,3,-1,1,0,3
19585,2021,2021-06-16,Juventude,Palmeiras,RS,SP,0.0,3.0,D,V,NORMAL,R4,Pontos Corridos,False,False,3,-3,3,0,3
19586,2021,2021-06-17,América Mineiro,Cuiabá,MG,MT,0.0,0.0,E,E,NORMAL,R4,Pontos Corridos,False,False,0,0,0,1,1
19587,2021,2021-06-17,Ceará,Bahia,CE,BA,1.0,2.0,D,V,NORMAL,R4,Pontos Corridos,False,False,3,-1,1,0,3
19588,2021,2021-06-17,Fluminense,Santos,RJ,SP,1.0,0.0,V,D,NORMAL,R4,Pontos Corridos,False,False,1,1,-1,3,0
19589,2021,2021-06-17,Sport,Grêmio,PE,RS,1.0,0.0,V,D,NORMAL,R4,Pontos Corridos,False,False,1,1,-1,3,0
19590,2021,2021-06-17,Atlético Goianiense,Fortaleza,GO,CE,0.0,0.0,E,E,NORMAL,R4,Pontos Corridos,False,False,0,0,0,1,1
19591,2021,2021-06-19,Flamengo,Red Bull Bragantino,RJ,SP,2.0,3.0,D,V,NORMAL,R5,Pontos Corridos,False,False,5,-1,1,0,3
19592,2021,2021-06-20,Palmeiras,América Mineiro,SP,MG,2.0,1.0,V,D,NORMAL,R5,Pontos Corridos,False,False,3,1,-1,3,0
19593,2021,2021-06-20,Internacional,Ceará,RS,CE,1.0,1.0,E,E,NORMAL,R5,Pontos Corridos,False,False,2,0,0,1,1
19594,2021,2021-06-20,Bahia,Corinthians,BA,SP,0.0,0.0,E,E,NORMAL,R5,Pontos Corridos,False,False,0,0,0,1,1
19595,2021,2021-06-20,Santos,São Paulo,SP,SP,2.0,0.0,V,D,NORMAL,R5,Pontos Corridos,False,True,2,2,-2,3,0
19596,2021,2021-06-20,Fortaleza,Fluminense,CE,RJ,1.0,1.0,E,E,NORMAL,R5,Pontos Corridos,False,False,2,0,0,1,1
19597,2021,2021-06-20,Athletico Paranaense,Atlético Goianiense,PR,GO,2.0,1.0,V,D,NORMAL,R5,Pontos Corridos,False,False,3,1,-1,3,0
19598,2021,2021-06-20,Juventude,Sport,RS,PE,1.0,0.0,V,D,NORMAL,R5,Pontos Corridos,False,False,1,1,-1,3,0
19599,2021,2021-06-21,Atlético Mineiro,Chapecoense,MG,SC,1.0,1.0,E,E,NORMAL,R5,Pontos Corridos,False,False,2,0,0,1,1
19600,2021,2021-06-23,Flamengo,Fortaleza,RJ,CE,2.0,1.0,V,D,NORMAL,R6,Pontos Corridos,False,False,3,1,-1,3,0
19601,2021,2021-06-23,São Paulo,Cuiabá,SP,MT,2.0,2.0,E,E,NORMAL,R6,Pontos Corridos,False,False,4,0,0,1,1
19602,2021,2021-06-23,Red Bull Bragantino,Palmeiras,SP,SP,3.0,1.0,V,D,NORMAL,R6,Pontos Corridos,False,True,4,2,-2,3,0
19603,2021,2021-06-23,Atlético Goianiense,Fluminense,GO,RJ,1.0,0.0,V,D,NORMAL,R6,Pontos Corridos,False,False,1,1,-1,3,0
19604,2021,2021-06-24,América Mineiro,Juventude,MG,RS,1.0,1.0,E,E,NORMAL,R6,Pontos Corridos,False,False,2,0,0,1,1
19605,2021,2021-06-24,Corinthians,Sport,SP,PE,2.0,1.0,V,D,NORMAL,R6,Pontos Corridos,False,False,3,1,-1,3,0
19606,2021,2021-06-24,Ceará,Atlético Mineiro,CE,MG,2.0,1.0,V,D,NORMAL,R6,Pontos Corridos,False,False,3,1,-1,3,0
19607,2021,2021-06-24,Chapecoense,Internacional,SC,RS,1.0,2.0,D,V,NORMAL,R6,Pontos Corridos,False,False,3,-1,1,0,3
19608,2021,2021-06-24,Grêmio,Santos,RS,SP,2.0,2.0,E,E,NORMAL,R6,Pontos Corridos,False,False,4,0,0,1,1
19609,2021,2021-06-24,Bahia,Athletico Paranaense,BA,PR,2.0,1.0,V,D,NORMAL,R6,Pontos Corridos,False,False,3,1,-1,3,0
19610,2021,2021-06-27,Juventude,Flamengo,RS,RJ,1.0,0.0,V,D,NORMAL,R7,Pontos Corridos,False,False,1,1,-1,3,0
19611,2021,2021-06-27,Fluminense,Corinthians,RJ,SP,1.0,1.0,E,E,NORMAL,R7,Pontos Corridos,False,False,2,0,0,1,1
19612,2021,2021-06-27,Palmeiras,Bahia,SP,BA,3.0,2.0,V,D,NORMAL,R7,Pontos Corridos,False,False,5,1,-1,3,0
19613,2021,2021-06-27,Grêmio,Fortaleza,RS,CE,0.0,0.0,E,E,NORMAL,R7,Pontos Corridos,False,False,0,0,0,1,1
19614,2021,2021-06-27,Athletico Paranaense,Chapecoense,PR,SC,2.0,2.0,E,E,NORMAL,R7,Pontos Corridos,False,False,4,0,0,1,1
19615,2021,2021-06-27,Santos,Atlético Mineiro,SP,MG,2.0,0.0,V,D,NORMAL,R7,Pontos Corridos,False,False,2,2,-2,3,0
19616,2021,2021-06-27,América Mineiro,Internacional,MG,RS,1.0,1.0,E,E,NORMAL,R7,Pontos Corridos,False,False,2,0,0,1,1
19617,2021,2021-06-27,Ceará,São Paulo,CE,SP,1.0,1.0,E,E,NORMAL,R7,Pontos Corridos,False,False,2,0,0,1,1
19618,2021,2021-06-27,Sport,Cuiabá,PE,MT,0.0,0.0,E,E,NORMAL,R7,Pontos Corridos,False,False,0,0,0,1,1
19619,2021,2021-06-28,Atlético Goianiense,Red Bull Bragantino,GO,SP,0.0,1.0,D,V,NORMAL,R7,Pontos Corridos,False,False,1,-1,1,0,3
19620,2021,2021-06-30,Fluminense,Athletico Paranaense,RJ,PR,1.0,4.0,D,V,NORMAL,R8,Pontos Corridos,False,False,5,-3,3,0,3
19621,2021,2021-06-30,Fortaleza,Chapecoense,CE,SC,3.0,2.0,V,D,NORMAL,R8,Pontos Corridos,False,False,5,1,-1,3,0
19622,2021,2021-06-30,Internacional,Palmeiras,RS,SP,1.0,2.0,D,V,NORMAL,R8,Pontos Corridos,False,False,3,-1,1,0,3
19623,2021,2021-06-30,Bahia,América Mineiro,BA,MG,3.0,4.0,D,V,NORMAL,R8,Pontos Corridos,False,False,7,-1,1,0,3
19624,2021,2021-06-30,Santos,Sport,SP,PE,0.0,0.0,E,E,NORMAL,R8,Pontos Corridos,False,False,0,0,0,1,1
19625,2021,2021-06-30,Corinthians,São Paulo,SP,SP,0.0,0.0,E,E,NORMAL,R8,Pontos Corridos,False,True,0,0,0,1,1
19626,2021,2021-06-30,Juventude,Grêmio,RS,RS,2.0,0.0,V,D,NORMAL,R8,Pontos Corridos,False,True,2,2,-2,3,0
19627,2021,2021-07-01,Red Bull Bragantino,Ceará,SP,CE,0.0,0.0,E,E,NORMAL,R8,Pontos Corridos,False,False,0,0,0,1,1
19628,2021,2021-07-01,Atlético Mineiro,Atlético Goianiense,MG,GO,4.0,1.0,V,D,NORMAL,R8,Pontos Corridos,False,False,5,3,-3,3,0
19629,2021,2021-07-01,Cuiabá,Flamengo,MT,RJ,0.0,2.0,D,V,NORMAL,R8,Pontos Corridos,False,False,2,-2,2,0,3
19630,2021,2021-07-03,Athletico Paranaense,Fortaleza,PR,CE,2.0,1.0,V,D,NORMAL,R9,Pontos Corridos,False,False,3,1,-1,3,0
19631,2021,2021-07-03,Corinthians,Internacional,SP,RS,1.0,1.0,E,E,NORMAL,R9,Pontos Corridos,False,False,2,0,0,1,1
19632,2021,2021-07-03,América Mineiro,Santos,MG,SP,2.0,0.0,V,D,NORMAL,R9,Pontos Corridos,False,False,2,2,-2,3,0
19633,2021,2021-07-04,Chapecoense,Bahia,SC,BA,0.0,2.0,D,V,NORMAL,R9,Pontos Corridos,False,False,2,-2,2,0,3
19634,2021,2021-07-04,Flamengo,Fluminense,RJ,RJ,0.0,1.0,D,V,NORMAL,R9,Pontos Corridos,False,True,1,-1,1,0,3
19635,2021,2021-07-04,Sport,Palmeiras,PE,SP,0.0,1.0,D,V,NORMAL,R9,Pontos Corridos,False,False,1,-1,1,0,3
19636,2021,2021-07-04,São Paulo,Red Bull Bragantino,SP,SP,1.0,2.0,D,V,NORMAL,R9,Pontos Corridos,False,True,3,-1,1,0,3
19637,2021,2021-07-04,Ceará,Juventude,CE,RS,2.0,0.0,V,D,NORMAL,R9,Pontos Corridos,False,False,2,2,-2,3,0
19638,2021,2021-07-04,Cuiabá,Atlético Mineiro,MT,MG,0.0,1.0,D,V,NORMAL,R9,Pontos Corridos,False,False,1,-1,1,0,3
19639,2021,2021-07-04,Grêmio,Atlético Goianiense,RS,GO,0.0,1.0,D,V,NORMAL,R9,Pontos Corridos,False,False,1,-1,1,0,3
19640,2021,2021-07-06,Santos,Athletico Paranaense,SP,PR,2.0,1.0,V,D,NORMAL,R10,Pontos Corridos,False,False,3,1,-1,3,0
19641,2021,2021-07-07,Fortaleza,América Mineiro,CE,MG,4.0,0.0,V,D,NORMAL,R10,Pontos Corridos,False,False,4,4,-4,3,0
19642,2021,2021-07-07,Bahia,Juventude,BA,RS,1.0,0.0,V,D,NORMAL,R10,Pontos Corridos,False,False,1,1,-1,3,0
19643,2021,2021-07-07,Red Bull Bragantino,Cuiabá,SP,MT,1.0,1.0,E,E,NORMAL,R10,Pontos Corridos,False,False,2,0,0,1,1
19644,2021,2021-07-07,Palmeiras,Grêmio,SP,RS,2.0,0.0,V,D,NORMAL,R10,Pontos Corridos,False,False,2,2,-2,3,0
19645,2021,2021-07-07,Atlético Mineiro,Flamengo,MG,RJ,2.0,1.0,V,D,NORMAL,R10,Pontos Corridos,False,False,3,1,-1,3,0
19646,2021,2021-07-07,Atlético Goianiense,Sport,GO,PE,1.0,1.0,E,E,NORMAL,R10,Pontos Corridos,False,False,2,0,0,1,1
19647,2021,2021-07-07,Fluminense,Ceará,RJ,CE,0.0,0.0,E,E,NORMAL,R10,Pontos Corridos,False,False,0,0,0,1,1
19648,2021,2021-07-07,Internacional,São Paulo,RS,SP,0.0,2.0,D,V,NORMAL,R10,Pontos Corridos,False,False,2,-2,2,0,3
19649,2021,2021-07-08,Chapecoense,Corinthians,SC,SP,0.0,1.0,D,V,NORMAL,R10,Pontos Corridos,False,False,1,-1,1,0,3
19650,2021,2021-07-10,Palmeiras,Santos,SP,SP,3.0,2.0,V,D,NORMAL,R11,Pontos Corridos,False,True,5,1,-1,3,0
19651,2021,2021-07-10,Grêmio,Internacional,RS,RS,0.0,0.0,E,E,NORMAL,R11,Pontos Corridos,False,True,0,0,0,1,1
19652,2021,2021-07-10,Athletico Paranaense,Red Bull Bragantino,PR,SP,2.0,2.0,E,E,NORMAL,R11,Pontos Corridos,False,False,4,0,0,1,1
19653,2021,2021-07-10,São Paulo,Bahia,SP,BA,1.0,0.0,V,D,NORMAL,R11,Pontos Corridos,False,False,1,1,-1,3,0
19654,2021,2021-07-10,América Mineiro,Atlético Mineiro,MG,MG,0.0,1.0,D,V,NORMAL,R11,Pontos Corridos,False,True,1,-1,1,0,3
19655,2021,2021-07-10,Sport,Fluminense,PE,RJ,1.0,2.0,D,V,NORMAL,R11,Pontos Corridos,False,False,3,-1,1,0,3
19656,2021,2021-07-11,Juventude,Atlético Goianiense,RS,GO,1.0,1.0,E,E,NORMAL,R11,Pontos Corridos,False,False,2,0,0,1,1
19657,2021,2021-07-11,Flamengo,Chapecoense,RJ,SC,2.0,1.0,V,D,NORMAL,R11,Pontos Corridos,False,False,3,1,-1,3,0
19658,2021,2021-07-11,Cuiabá,Ceará,MT,CE,2.0,2.0,E,E,NORMAL,R11,Pontos Corridos,False,False,4,0,0,1,1
19659,2021,2021-07-11,Fortaleza,Corinthians,CE,SP,1.0,0.0,V,D,NORMAL,R11,Pontos Corridos,False,False,1,1,-1,3,0
19660,2021,2021-07-17,São Paulo,Fortaleza,SP,CE,0.0,1.0,D,V,NORMAL,R12,Pontos Corridos,False,False,1,-1,1,0,3
19661,2021,2021-07-17,Ceará,Athletico Paranaense,CE,PR,1.0,0.0,V,D,NORMAL,R12,Pontos Corridos,False,False,1,1,-1,3,0
19662,2021,2021-07-17,Corinthians,Atlético Mineiro,SP,MG,1.0,2.0,D,V,NORMAL,R12,Pontos Corridos,False,False,3,-1,1,0,3
19663,2021,2021-07-17,Fluminense,Grêmio,RJ,RS,0.0,1.0,D,V,NORMAL,R12,Pontos Corridos,False,False,1,-1,1,0,3
19664,2021,2021-07-18,Chapecoense,Cuiabá,SC,MT,2.0,3.0,D,V,NORMAL,R12,Pontos Corridos,False,False,5,-1,1,0,3
19665,2021,2021-07-18,Atlético Goianiense,Palmeiras,GO,SP,0.0,3.0,D,V,NORMAL,R12,Pontos Corridos,False,False,3,-3,3,0,3
19666,2021,2021-07-18,Bahia,Flamengo,BA,RJ,0.0,5.0,D,V,NORMAL,R12,Pontos Corridos,False,False,5,-5,5,0,3
19667,2021,2021-07-18,Internacional,Juventude,RS,RS,1.0,0.0,V,D,NORMAL,R12,Pontos Corridos,False,True,1,1,-1,3,0
19668,2021,2021-07-18,Red Bull Bragantino,Santos,SP,SP,2.0,2.0,E,E,NORMAL,R12,Pontos Corridos,False,True,4,0,0,1,1
19669,2021,2021-07-19,América Mineiro,Sport,MG,PE,0.0,1.0,D,V,NORMAL,R12,Pontos Corridos,False,False,1,-1,1,0,3
19670,2021,2021-07-21,Cuiabá,Atlético Goianiense,MT,GO,2.0,1.0,V,D,NORMAL,R3,Pontos Corridos,False,False,3,1,-1,3,0
19671,2021,2021-07-24,Grêmio,América Mineiro,RS,MG,1.0,1.0,E,E,NORMAL,R13,Pontos Corridos,False,False,2,0,0,1,1
19672,2021,2021-07-24,Palmeiras,Fluminense,SP,RJ,1.0,0.0,V,D,NORMAL,R13,Pontos Corridos,False,False,1,1,-1,3,0
19673,2021,2021-07-25,Atlético Mineiro,Bahia,MG,BA,3.0,0.0,V,D,NORMAL,R13,Pontos Corridos,False,False,3,3,-3,3,0
19674,2021,2021-07-25,Flamengo,São Paulo,RJ,SP,5.0,1.0,V,D,NORMAL,R13,Pontos Corridos,False,False,6,4,-4,3,0
19675,2021,2021-07-25,Fortaleza,Red Bull Bragantino,CE,SP,1.0,0.0,V,D,NORMAL,R13,Pontos Corridos,False,False,1,1,-1,3,0
19676,2021,2021-07-25,Santos,Atlético Goianiense,SP,GO,0.0,1.0,D,V,NORMAL,R13,Pontos Corridos,False,False,1,-1,1,0,3
19677,2021,2021-07-25,Athletico Paranaense,Internacional,PR,RS,2.0,1.0,V,D,NORMAL,R13,Pontos Corridos,False,False,3,1,-1,3,0
19678,2021,2021-07-25,Sport,Ceará,PE,CE,0.0,0.0,E,E,NORMAL,R13,Pontos Corridos,False,False,0,0,0,1,1
19679,2021,2021-07-26,Juventude,Chapecoense,RS,SC,1.0,0.0,V,D,NORMAL,R13,Pontos Corridos,False,False,1,1,-1,3,0
19680,2021,2021-07-26,Cuiabá,Corinthians,MT,SP,1.0,2.0,D,V,NORMAL,R13,Pontos Corridos,False,False,3,-1,1,0,3
19681,2021,2021-07-31,São Paulo,Palmeiras,SP,SP,0.0,0.0,E,E,NORMAL,R14,Pontos Corridos,False,True,0,0,0,1,1
19682,2021,2021-07-31,Internacional,Cuiabá,RS,MT,0.0,0.0,E,E,NORMAL,R14,Pontos Corridos,False,False,0,0,0,1,1
19683,2021,2021-07-31,Red Bull Bragantino,Grêmio,SP,RS,1.0,0.0,V,D,NORMAL,R14,Pontos Corridos,False,False,1,1,-1,3,0
19684,2021,2021-08-01,Corinthians,Flamengo,SP,RJ,1.0,3.0,D,V,NORMAL,R14,Pontos Corridos,False,False,4,-2,2,0,3
19685,2021,2021-08-01,Atlético Mineiro,Athletico Paranaense,MG,PR,2.0,0.0,V,D,NORMAL,R14,Pontos Corridos,False,False,2,2,-2,3,0
19686,2021,2021-08-01,Bahia,Sport,BA,PE,0.0,1.0,D,V,NORMAL,R14,Pontos Corridos,False,False,1,-1,1,0,3
19687,2021,2021-08-01,Chapecoense,Santos,SC,SP,0.0,1.0,D,V,NORMAL,R14,Pontos Corridos,False,False,1,-1,1,0,3
19688,2021,2021-08-01,Ceará,Fortaleza,CE,CE,3.0,1.0,V,D,NORMAL,R14,Pontos Corridos,False,True,4,2,-2,3,0
19689,2021,2021-08-01,Atlético Goianiense,América Mineiro,GO,MG,1.0,1.0,E,E,NORMAL,R14,Pontos Corridos,False,False,2,0,0,1,1
19690,2021,2021-08-06,Sport,Red Bull Bragantino,PE,SP,0.0,0.0,E,E,NORMAL,R15,Pontos Corridos,False,False,0,0,0,1,1
19691,2021,2021-08-07,Athletico Paranaense,São Paulo,PR,SP,1.0,2.0,D,V,NORMAL,R15,Pontos Corridos,False,False,3,-1,1,0,3
19692,2021,2021-08-07,Palmeiras,Fortaleza,SP,CE,2.0,3.0,D,V,NORMAL,R15,Pontos Corridos,False,False,5,-1,1,0,3
19693,2021,2021-08-07,Cuiabá,Bahia,MT,BA,1.0,1.0,E,E,NORMAL,R15,Pontos Corridos,False,False,2,0,0,1,1
19694,2021,2021-08-08,Santos,Corinthians,SP,SP,0.0,0.0,E,E,NORMAL,R15,Pontos Corridos,False,True,0,0,0,1,1
19695,2021,2021-08-08,América Mineiro,Fluminense,MG,RJ,1.0,0.0,V,D,NORMAL,R15,Pontos Corridos,False,False,1,1,-1,3,0
19696,2021,2021-08-08,Juventude,Atlético Mineiro,RS,MG,1.0,2.0,D,V,NORMAL,R15,Pontos Corridos,False,False,3,-1,1,0,3
19697,2021,2021-08-08,Flamengo,Internacional,RJ,RS,0.0,4.0,D,V,NORMAL,R15,Pontos Corridos,False,False,4,-4,4,0,3
19698,2021,2021-08-08,Ceará,Atlético Goianiense,CE,GO,0.0,0.0,E,E,NORMAL,R15,Pontos Corridos,False,False,0,0,0,1,1
19699,2021,2021-08-09,Grêmio,Chapecoense,RS,SC,2.0,1.0,V,D,NORMAL,R15,Pontos Corridos,False,False,3,1,-1,3,0
19700,2021,2021-08-14,Red Bull Bragantino,Juventude,SP,RS,1.0,2.0,D,V,NORMAL,R16,Pontos Corridos,False,False,3,-1,1,0,3
19701,2021,2021-08-14,Atlético Mineiro,Palmeiras,MG,SP,2.0,0.0,V,D,NORMAL,R16,Pontos Corridos,False,False,2,2,-2,3,0
19702,2021,2021-08-14,São Paulo,Grêmio,SP,RS,2.0,1.0,V,D,NORMAL,R16,Pontos Corridos,False,False,3,1,-1,3,0
19703,2021,2021-08-15,Flamengo,Sport,RJ,PE,2.0,0.0,V,D,NORMAL,R16,Pontos Corridos,False,False,2,2,-2,3,0
19704,2021,2021-08-15,Corinthians,Ceará,SP,CE,3.0,1.0,V,D,NORMAL,R16,Pontos Corridos,False,False,4,2,-2,3,0
19705,2021,2021-08-15,Fortaleza,Santos,CE,SP,1.0,1.0,E,E,NORMAL,R16,Pontos Corridos,False,False,2,0,0,1,1
19706,2021,2021-08-15,Bahia,Atlético Goianiense,BA,GO,1.0,2.0,D,V,NORMAL,R16,Pontos Corridos,False,False,3,-1,1,0,3
19707,2021,2021-08-15,Cuiabá,Athletico Paranaense,MT,PR,1.0,0.0,V,D,NORMAL,R16,Pontos Corridos,False,False,1,1,-1,3,0
19708,2021,2021-08-15,Internacional,Fluminense,RS,RJ,4.0,2.0,V,D,NORMAL,R16,Pontos Corridos,False,False,6,2,-2,3,0
19709,2021,2021-08-16,Chapecoense,América Mineiro,SC,MG,1.0,1.0,E,E,NORMAL,R16,Pontos Corridos,False,False,2,0,0,1,1
19710,2021,2021-08-18,Cuiabá,Grêmio,MT,RS,0.0,1.0,D,V,NORMAL,R5,Pontos Corridos,False,False,1,-1,1,0,3
19711,2021,2021-08-21,Atlético Goianiense,Chapecoense,GO,SC,1.0,1.0,E,E,NORMAL,R17,Pontos Corridos,False,False,2,0,0,1,1
19712,2021,2021-08-21,Grêmio,Bahia,RS,BA,2.0,0.0,V,D,NORMAL,R17,Pontos Corridos,False,False,2,2,-2,3,0
19713,2021,2021-08-21,Juventude,Fortaleza,RS,CE,1.0,1.0,E,E,NORMAL,R17,Pontos Corridos,False,False,2,0,0,1,1
19714,2021,2021-08-22,Palmeiras,Cuiabá,SP,MT,0.0,2.0,D,V,NORMAL,R17,Pontos Corridos,False,False,2,-2,2,0,3
19715,2021,2021-08-22,Ceará,Flamengo,CE,RJ,1.0,1.0,E,E,NORMAL,R17,Pontos Corridos,False,False,2,0,0,1,1
19716,2021,2021-08-22,Athletico Paranaense,Corinthians,PR,SP,0.0,1.0,D,V,NORMAL,R17,Pontos Corridos,False,False,1,-1,1,0,3
19717,2021,2021-08-22,Santos,Internacional,SP,RS,2.0,2.0,E,E,NORMAL,R17,Pontos Corridos,False,False,4,0,0,1,1
19718,2021,2021-08-22,Sport,São Paulo,PE,SP,0.0,1.0,D,V,NORMAL,R17,Pontos Corridos,False,False,1,-1,1,0,3
19719,2021,2021-08-23,Fluminense,Atlético Mineiro,RJ,MG,1.0,1.0,E,E,NORMAL,R17,Pontos Corridos,False,False,2,0,0,1,1
19720,2021,2021-08-23,América Mineiro,Red Bull Bragantino,MG,SP,0.0,2.0,D,V,NORMAL,R17,Pontos Corridos,False,False,2,-2,2,0,3
19721,2021,2021-08-28,Sport,Chapecoense,PE,SC,0.0,0.0,E,E,NORMAL,R18,Pontos Corridos,False,False,0,0,0,1,1
19722,2021,2021-08-28,Santos,Flamengo,SP,RJ,0.0,4.0,D,V,NORMAL,R18,Pontos Corridos,False,False,4,-4,4,0,3
19723,2021,2021-08-28,Palmeiras,Athletico Paranaense,SP,PR,2.0,1.0,V,D,NORMAL,R18,Pontos Corridos,False,False,3,1,-1,3,0
19724,2021,2021-08-28,Grêmio,Corinthians,RS,SP,0.0,1.0,D,V,NORMAL,R18,Pontos Corridos,False,False,1,-1,1,0,3
